Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2015","Chlamydia trachomatis infection, Cum 2015, flag","Chlamydia trachomatis infection, Cum 2014","Chlamydia trachomatis infection, Cum 2014, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2015","Coccidioidomycosis, Cum 2015, flag","Coccidioidomycosis, Cum 2014","Coccidioidomycosis, Cum 2014, flag",Location 1,Location 2
NORTH DAKOTA,2015,27,,-,62,,89,,1397,,1764,,,-,0,,2,,2,,4,,"NORTH DAKOTA
(47.475319, -100.118428)",
UNITED STATES,2015,27,16612,,27802,,30326,,699045,,724564,,186,,142,,205,,4369,,4935,,,
UTAH,2015,27,67,,155,,202,,4070,,4248,,,-,0,,3,,17,,24,,"UTAH
(39.360701, -111.587128)",
COLORADO,2015,27,424,,441,,989,,12256,,10827,,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
INDIANA,2015,27,275,,546,,920,,13876,,14013,,,N,0,,0,,,N,,N,"INDIANA
(39.766913, -86.149956)",
WASHINGTON,2015,27,312,,441,,595,,10432,,13453,,,N,0,,0,,,N,,N,"WASHINGTON
(47.522288, -120.470028)",
ILLINOIS,2015,27,39,,1160,,1443,,24619,,33616,,,N,0,,0,,,N,,N,"ILLINOIS
(40.485012, -88.997709)",
ALABAMA,2015,27,,-,533,,1221,,12386,,14544,,,N,0,,0,,,N,,N,"ALABAMA
(32.840572, -86.631857)",
WISCONSIN,2015,27,293,,464,,556,,11476,,11609,,,-,0,,2,,5,,5,,"WISCONSIN
(44.393191, -89.816366)",
TEXAS,2015,27,1963,,2606,,3367,,71904,,67448,,,N,0,,0,,,N,,N,"TEXAS
(31.82724, -99.426768)",
LOUISIANA,2015,27,3359,,422,,2170,,12543,,12295,,,-,0,,1,,2,,1,,"LOUISIANA
(31.312663, -92.445678)",
IOWA,2015,27,23,,231,,275,,5713,,5976,,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
C.N.M.I.,2015,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
VIRGINIA,2015,27,718,,689,,1056,,18688,,18818,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542681, -78.457889)",
VIRGIN ISL.,2015,27,,-,13,,29,,280,,407,,,-,0,,0,,,-,,-,VIRGIN ISL.,
DIST. OF COL.,2015,27,,-,91,,336,,2235,,2693,,,-,0,,1,,,-,,-,DIST. OF COL.,
GUAM,2015,27,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"GUAM
(13.480999, 144.731496)",
CONNECTICUT,2015,27,80,,246,,399,,6200,,6654,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.562661, -72.64984)",
UNITED STATES,2015,5,14619,,27271,,29639,,109194,,119799,,113,,151,,249,,615,,744,,,
NEW ENGLAND,2015,5,46,,854,,1177,,866,,4076,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,5,2696,,3475,,3957,,15939,,15580,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2015,5,1432,,3947,,4651,,14134,,18591,,,-,1,,3,,1,,8,,,
W.N. CENTRAL,2015,5,337,,1639,,1858,,5296,,8015,,,-,2,,6,,,-,8,,,
KANSAS,2015,27,65,,215,,351,,5921,,5658,,,N,0,,0,,,N,,N,"KANSAS
(38.347743, -98.200778)",
S. ATLANTIC,2015,5,4130,,5492,,6987,,27373,,21981,,,-,0,,2,,,-,1,,,
DIST. OF COL.,2015,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
E.S. CENTRAL,2015,5,1351,,1733,,2562,,6435,,9863,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,5,2103,,3883,,4714,,15293,,16880,,,-,0,,1,,,-,,-,,
MOUNTAIN,2015,5,876,,1781,,2375,,5960,,9295,,105,,105,,180,,505,,679,,,
PACIFIC,2015,5,1648,,4297,,4947,,17898,,15518,,8,,43,,75,,109,,48,,,
AMER. SAMOA,2015,5,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,AMER. SAMOA,
C.N.M.I.,2015,5,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
VIRGIN ISL.,2015,5,,-,14,,28,,,-,74,,,-,0,,0,,,-,,-,VIRGIN ISL.,
SOUTH CAROLINA,2015,27,588,,527,,837,,14175,,14074,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.998822, -81.045366)",
CALIFORNIA,2015,27,777,,3503,,3971,,91564,,89301,,17,,40,,69,,1092,,1195,,"CALIFORNIA
(37.638642, -120.999996)",
MONTANA,2015,27,59,,81,,126,,2034,,2011,,,-,0,,2,,5,,7,,"MONTANA
(47.066528, -109.424416)",
NEW JERSEY,2015,27,267,,599,,713,,15888,,15037,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130571, -74.273688)",
SOUTH DAKOTA,2015,27,15,,74,,103,,1659,,2217,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313, -100.373529)",
NEW YORK CITY,2015,27,651,,1203,,1375,,31718,,30169,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005966)",
DELAWARE,2015,27,131,,88,,166,,2315,,1990,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
PACIFIC,2015,27,1367,,4491,,4969,,115349,,116955,,17,,40,,69,,1096,,1197,,,
E.N. CENTRAL,2015,27,1451,,4143,,4950,,99517,,108665,,,-,1,,2,,20,,34,,,
ARKANSAS,2015,27,,-,279,,505,,4255,,8025,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865, -92.27449)",
PENNSYLVANIA,2015,27,486,,995,,1353,,23378,,24969,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.793734, -77.860697)",
NEW MEXICO,2015,27,122,,220,,376,,6193,,5942,,,-,0,,3,,12,,17,,"NEW MEXICO
(34.520881, -106.240578)",
MICHIGAN,2015,27,502,,883,,1222,,22358,,21792,,,-,0,,2,,11,,22,,"MICHIGAN
(44.661322, -84.714386)",
W.S. CENTRAL,2015,27,5372,,3791,,4726,,95229,,98363,,,-,0,,1,,2,,1,,,
W.N. CENTRAL,2015,27,339,,1688,,1856,,40774,,43418,,,-,2,,6,,52,,65,,,
GEORGIA,2015,27,463,,1084,,1264,,29438,,26012,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683, -83.627579)",
FLORIDA,2015,27,1004,,1676,,2124,,44148,,42038,,,N,0,,0,,,N,,N,"FLORIDA
(28.932572, -81.928326)",
IDAHO,2015,27,,-,102,,133,,2641,,2759,,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
OHIO,2015,27,342,,1074,,1249,,27188,,27635,,,-,0,,2,,4,,7,,"OHIO
(40.060212, -82.404257)",
ALASKA,2015,27,8,,98,,142,,2054,,3064,,,N,0,,0,,,N,,N,"ALASKA
(64.845087, -147.722028)",
NEBRASKA,2015,27,83,,144,,250,,4050,,3889,,,-,0,,1,,5,,2,,"NEBRASKA
(41.641044, -99.365719)",
NEW YORK,2015,27,808,,775,,1166,,20276,,18307,,,N,0,,0,,,N,,N,"NEW YORK
(42.827004, -75.543966)",
COLORADO,2015,37,515,,443,,1013,,17500,,15100,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
OHIO,2015,37,434,,1066,,1249,,38244,,38751,,,-,0,,2,,7,,13,,"OHIO
(40.056807, -82.405897)",
E.S. CENTRAL,2015,37,185,,1360,,2586,,45756,,67658,,,-,0,,0,,,-,,-,,
NORTH CAROLINA,2015,37,1238,,1000,,2547,,44494,,35591,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
CONNECTICUT,2015,37,63,,250,,343,,8768,,9176,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
PUERTO RICO,2015,37,69,,77,,297,,3842,,3716,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
PACIFIC,2015,37,2333,,4517,,4975,,163198,,162539,,8,,48,,86,,1806,,1595,,,
NEVADA,2015,37,,-,178,,419,,5250,,9146,,,-,1,,5,,59,,51,,"NEVADA
(39.491833, -117.070159)",
KENTUCKY,2015,37,,-,294,,600,,9613,,11555,,,-,0,,0,,,-,,N,"KENTUCKY
(37.64591, -84.774043)",
WASHINGTON,2015,37,351,,430,,595,,14507,,18494,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
RHODE ISLAND,2015,37,33,,88,,243,,3140,,2991,,,-,0,,0,,,-,2,,"RHODE ISLAND
(41.707447, -71.522488)",
ARIZONA,2015,37,566,,617,,873,,22347,,22564,,246,,106,,208,,4978,,4297,,"ARIZONA
(34.869712, -111.760902)",
NEW YORK,2015,37,841,,786,,1166,,28166,,25906,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
DIST. OF COL.,2015,37,,-,76,,336,,2235,,3683,,,-,0,,1,,,-,,-,DIST. OF COL.,
MISSISSIPPI,2015,37,,-,203,,557,,5100,,13413,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
MASSACHUSETTS,2015,37,284,,472,,534,,16563,,14029,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
ALABAMA,2015,37,,-,503,,1191,,17766,,20560,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
DELAWARE,2015,37,119,,129,,261,,5478,,3065,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
KANSAS,2015,39,24,,216,,353,,8497,,8374,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
TEXAS,2015,28,1479,,2612,,3367,,73958,,70000,,,N,0,,0,,,N,,N,"TEXAS
(31.82724, -99.426768)",
NORTH DAKOTA,2015,28,,-,62,,89,,1397,,1838,,,-,0,,2,,2,,4,,"NORTH DAKOTA
(47.475319, -100.118428)",
OHIO,2015,28,397,,1073,,1249,,28310,,28741,,1,,0,,2,,5,,7,,"OHIO
(40.060212, -82.404257)",
WYOMING,2015,28,4,,28,,96,,664,,984,,,-,0,,1,,1,,2,,"WYOMING
(43.235541, -108.109827)",
PACIFIC,2015,28,1428,,4494,,4969,,119673,,121302,,24,,41,,69,,1157,,1237,,,
NEW YORK,2015,28,727,,786,,1166,,20998,,19007,,,N,0,,0,,,N,,N,"NEW YORK
(42.827004, -75.543966)",
SOUTH CAROLINA,2015,28,545,,527,,837,,14720,,14663,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(33.998822, -81.045366)",
S. ATLANTIC,2015,28,4603,,5729,,7641,,166702,,152968,,,-,0,,2,,4,,5,,,
OREGON,2015,28,290,,306,,402,,8569,,8197,,,-,0,,2,,6,,2,,"OREGON
(44.56745, -120.155029)",
NEW MEXICO,2015,28,105,,220,,376,,6433,,6162,,,-,0,,3,,12,,18,,"NEW MEXICO
(34.520881, -106.240578)",
W.N. CENTRAL,2015,28,406,,1684,,1856,,42764,,45202,,,-,2,,6,,52,,66,,,
MOUNTAIN,2015,28,808,,1793,,2358,,46408,,51893,,156,,93,,162,,3341,,3704,,,
UNITED STATES,2015,6,10355,,27308,,29707,,129767,,147045,,122,,145,,249,,742,,916,,,
HAWAII,2015,28,,-,128,,166,,3030,,3370,,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
NEW ENGLAND,2015,6,109,,854,,1179,,1033,,5113,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,6,2573,,3480,,3958,,19548,,18832,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2015,6,1519,,3980,,4696,,17871,,22929,,1,,1,,3,,2,,9,,,
W.N. CENTRAL,2015,6,361,,1639,,1858,,6782,,9582,,1,,2,,6,,1,,9,,,
S. ATLANTIC,2015,6,2214,,5490,,7043,,30861,,28062,,,-,0,,2,,,-,1,,,
DIST. OF COL.,2015,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
E.S. CENTRAL,2015,6,649,,1716,,2562,,7112,,11989,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,6,74,,3932,,4714,,15874,,20627,,,-,0,,1,,,-,,-,,
MOUNTAIN,2015,6,1416,,1775,,2301,,8590,,11675,,74,,105,,180,,582,,844,,,
PACIFIC,2015,6,1440,,4297,,4941,,22096,,18236,,46,,43,,75,,157,,53,,,
AMER. SAMOA,2015,6,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,AMER. SAMOA,
C.N.M.I.,2015,6,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
VIRGIN ISL.,2015,6,,-,14,,28,,,-,81,,,-,0,,0,,,-,,-,VIRGIN ISL.,
MISSISSIPPI,2015,28,317,,286,,556,,4509,,10003,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.745513, -89.538027)",
ARIZONA,2015,28,,-,577,,873,,12287,,16800,,156,,92,,161,,3278,,3610,,"ARIZONA
(34.865974, -111.763807)",
C.N.M.I.,2015,28,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
E.N. CENTRAL,2015,28,1368,,4119,,4950,,103721,,113104,,1,,1,,2,,21,,36,,,
MISSOURI,2015,28,182,,568,,636,,14876,,14375,,,-,0,,1,,1,,8,,"MISSOURI
(38.635791, -92.566299)",
ALABAMA,2015,28,658,,528,,1193,,13438,,15131,,,N,0,,0,,,N,,N,"ALABAMA
(32.840572, -86.631857)",
KANSAS,2015,28,68,,214,,353,,6160,,5886,,,N,0,,0,,,N,,N,"KANSAS
(38.347743, -98.200778)",
VERMONT,2015,28,,-,33,,58,,771,,1210,,,N,0,,0,,,N,,N,"VERMONT
(43.625384, -72.517637)",
INDIANA,2015,28,287,,546,,920,,14415,,14700,,,N,0,,0,,,N,,N,"INDIANA
(39.766913, -86.149956)",
NEW ENGLAND,2015,28,378,,890,,1244,,23745,,23903,,,-,0,,1,,,-,4,,,
ARKANSAS,2015,28,,-,279,,505,,4255,,8287,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865, -92.27449)",
NEW HAMPSHIRE,2015,28,3,,44,,110,,247,,1724,,,-,0,,1,,,-,2,,"NEW HAMPSHIRE
(43.655953, -71.500357)",
IDAHO,2015,28,,-,100,,133,,2641,,2886,,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
NEW JERSEY,2015,28,285,,600,,715,,16542,,15576,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130571, -74.273688)",
ILLINOIS,2015,28,37,,1168,,1443,,25889,,34896,,,N,0,,0,,,N,,N,"ILLINOIS
(40.485012, -88.997709)",
CALIFORNIA,2015,28,727,,3511,,3967,,95171,,92676,,24,,41,,69,,1151,,1235,,"CALIFORNIA
(37.638642, -120.999996)",
MASSACHUSETTS,2015,28,239,,448,,534,,11866,,10207,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
E.S. CENTRAL,2015,28,1476,,1448,,2478,,33257,,50332,,,-,0,,0,,,-,,-,,
WEST VIRGINIA,2015,28,38,,75,,139,,1711,,2507,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.665511, -80.712638)",
NEBRASKA,2015,28,95,,143,,229,,4147,,4139,,,-,0,,1,,5,,2,,"NEBRASKA
(41.641044, -99.365719)",
PUERTO RICO,2015,28,,-,67,,317,,2491,,2820,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.24829, -66.499887)",
RHODE ISLAND,2015,28,,-,87,,243,,2340,,2317,,,-,0,,0,,,-,2,,"RHODE ISLAND
(41.708281, -71.522466)",
UNITED STATES,2015,28,14282,,27925,,30440,,730996,,752933,,181,,146,,206,,4577,,5053,,,
MID. ATLANTIC,2015,28,1603,,3586,,4055,,96375,,91816,,,-,0,,0,,,-,,-,,
MAINE,2015,28,,-,78,,123,,2005,,1618,,,N,0,,0,,,N,,N,"MAINE
(45.254229, -68.985026)",
ALASKA,2015,28,25,,98,,142,,2085,,3160,,,N,0,,0,,,N,,N,"ALASKA
(64.845087, -147.722028)",
LOUISIANA,2015,28,673,,422,,3359,,13266,,13108,,,-,0,,1,,2,,1,,"LOUISIANA
(31.312663, -92.445678)",
OKLAHOMA,2015,28,60,,302,,456,,6872,,11018,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.472031, -97.521068)",
FLORIDA,2015,28,980,,1676,,2124,,45984,,43705,,,N,0,,0,,,N,,N,"FLORIDA
(28.932572, -81.928326)",
SOUTH DAKOTA,2015,28,42,,74,,103,,1846,,2282,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313, -100.373529)",
WISCONSIN,2015,28,250,,464,,556,,11897,,12022,,,-,0,,2,,5,,5,,"WISCONSIN
(44.393191, -89.816366)",
VIRGIN ISL.,2015,28,,-,13,,29,,280,,417,,,-,0,,0,,,-,,-,VIRGIN ISL.,
CONNECTICUT,2015,28,136,,247,,399,,6516,,6827,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.562661, -72.64984)",
NORTH CAROLINA,2015,28,1222,,987,,2547,,35372,,28354,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.46622, -79.15925)",
UTAH,2015,28,78,,155,,202,,4231,,4388,,,-,1,,3,,22,,24,,"UTAH
(39.360701, -111.587128)",
NEW YORK CITY,2015,28,,-,1203,,1375,,31718,,31312,,,N,0,,0,,,N,,N,"NEW YORK CITY
(40.714268, -74.005966)",
DELAWARE,2015,28,59,,142,,261,,4688,,2128,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
WASHINGTON,2015,28,386,,438,,595,,10818,,13899,,,N,0,,0,,,N,,N,"WASHINGTON
(47.522288, -120.470028)",
MICHIGAN,2015,28,397,,883,,1222,,23210,,22745,,,-,0,,2,,11,,24,,"MICHIGAN
(44.661322, -84.714386)",
GEORGIA,2015,28,508,,1084,,1264,,30607,,26923,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683, -83.627579)",
KENTUCKY,2015,28,260,,317,,600,,7445,,8562,,,-,0,,0,,,-,,N,"KENTUCKY
(37.645973, -84.774968)",
GUAM,2015,28,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.480999, 144.731496)",
MARYLAND,2015,28,552,,504,,936,,11999,,12349,,,-,0,,2,,4,,5,,"MARYLAND
(39.290583, -76.60926)",
MINNESOTA,2015,28,2,,342,,430,,8362,,10487,,,-,1,,6,,44,,52,,"MINNESOTA
(46.355649, -94.7942)",
W.S. CENTRAL,2015,28,2212,,3796,,5832,,98351,,102413,,,-,0,,1,,2,,1,,,
IOWA,2015,28,17,,231,,275,,5976,,6195,,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
MONTANA,2015,28,58,,80,,126,,2114,,2103,,,-,0,,2,,5,,7,,"MONTANA
(47.066528, -109.424416)",
NEVADA,2015,28,55,,191,,419,,5250,,7263,,,-,1,,5,,23,,43,,"NEVADA
(39.493242, -117.071839)",
TENNESSEE,2015,28,241,,540,,727,,7865,,16636,,,N,0,,0,,,N,,N,"TENNESSEE
(35.680941, -85.774487)",
COLORADO,2015,28,508,,440,,989,,12788,,11307,,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
DIST. OF COL.,2015,28,,-,90,,336,,2235,,2815,,,-,0,,1,,,-,,-,DIST. OF COL.,
VIRGINIA,2015,28,699,,689,,1056,,19386,,19524,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542681, -78.457889)",
AMER. SAMOA,2015,28,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,AMER. SAMOA,
UNITED STATES,2015,7,10450,,27364,,29749,,155166,,172559,,104,,141,,250,,857,,1065,,,
NEW ENGLAND,2015,7,196,,854,,1179,,1437,,5934,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,7,2267,,3482,,3956,,22860,,21836,,,-,0,,0,,,-,,-,,
E.N. CENTRAL,2015,7,960,,4003,,4751,,20585,,27099,,,-,1,,3,,2,,11,,,
W.N. CENTRAL,2015,7,346,,1640,,1858,,8661,,11327,,,-,2,,6,,2,,13,,,
S. ATLANTIC,2015,7,3560,,5492,,7142,,37896,,32317,,,-,0,,2,,,-,1,,,
DIST. OF COL.,2015,7,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
E.S. CENTRAL,2015,7,343,,1697,,2562,,7522,,14541,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2015,7,234,,3896,,4714,,19793,,24750,,,-,0,,1,,,-,,-,,
MOUNTAIN,2015,7,1240,,1781,,2303,,10312,,13888,,104,,99,,180,,687,,966,,,
PACIFIC,2015,7,1304,,4308,,4950,,26100,,20867,,,-,43,,78,,166,,74,,,
AMER. SAMOA,2015,7,,-,,-,,-,,-,,-,,N,,-,,-,,N,,N,AMER. SAMOA,
C.N.M.I.,2015,7,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
VIRGIN ISL.,2015,7,,-,14,,28,,,-,100,,,-,0,,0,,,-,,-,VIRGIN ISL.,
PENNSYLVANIA,2015,28,591,,995,,1353,,27117,,25921,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.793734, -77.860697)",
OKLAHOMA,2015,38,54,,290,,430,,10192,,15248,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
IOWA,2015,38,33,,226,,276,,8310,,8542,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
PACIFIC,2015,38,1794,,4518,,4976,,167158,,167280,,27,,48,,86,,1855,,1635,,,
VIRGIN ISL.,2015,38,,-,15,,29,,497,,556,,,-,0,,0,,,-,,-,VIRGIN ISL.,
WEST VIRGINIA,2015,38,88,,73,,139,,2585,,3488,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
MISSOURI,2015,38,172,,523,,644,,20194,,,-,,-,0,,1,,1,,12,,"MISSOURI
(38.636168, -92.566292)",
SOUTH DAKOTA,2015,38,,-,69,,104,,2406,,3076,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35371, -100.373709)",
ARIZONA,2015,38,553,,613,,873,,22985,,23224,,260,,109,,236,,5215,,4383,,"ARIZONA
(34.869712, -111.760902)",
DELAWARE,2015,29,,-,142,,261,,4688,,2245,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
VIRGINIA,2015,29,693,,694,,1056,,20080,,20169,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542681, -78.457889)",
VERMONT,2015,29,,-,33,,58,,771,,1249,,,N,0,,0,,,N,,N,"VERMONT
(43.625384, -72.517637)",
NEW YORK,2015,29,812,,775,,1166,,21803,,19814,,,N,0,,0,,,N,,N,"NEW YORK
(42.827004, -75.543966)",
PACIFIC,2015,29,1467,,4488,,4967,,124270,,125812,,19,,41,,70,,1224,,1281,,,
NEW JERSEY,2015,29,241,,601,,715,,17179,,16178,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.130571, -74.273688)",
FLORIDA,2015,29,944,,1679,,2125,,47682,,45257,,,N,0,,0,,,N,,N,"FLORIDA
(28.932043, -81.928958)",
NORTH DAKOTA,2015,29,4,,62,,89,,1569,,1901,,,-,0,,2,,2,,4,,"NORTH DAKOTA
(47.475319, -100.118428)",
TEXAS,2015,29,2040,,2628,,3367,,77228,,72684,,,N,0,,0,,,N,,N,"TEXAS
(31.82724, -99.426768)",
E.S. CENTRAL,2015,29,450,,1448,,2478,,33707,,52467,,,-,0,,0,,,-,,-,,
ARKANSAS,2015,29,,-,298,,526,,5146,,8593,,,-,0,,1,,1,,,-,"ARKANSAS
(34.74865, -92.27449)",
WYOMING,2015,29,,-,27,,96,,664,,1025,,,-,0,,1,,1,,2,,"WYOMING
(43.235541, -108.109827)",
MAINE,2015,29,,-,78,,123,,2005,,1690,,,N,0,,0,,,N,,N,"MAINE
(45.254229, -68.985026)",
CALIFORNIA,2015,29,706,,3509,,3967,,98994,,96197,,19,,41,,69,,1218,,1279,,"CALIFORNIA
(37.638642, -120.999996)",
ARIZONA,2015,29,,-,568,,873,,12287,,17435,,212,,93,,160,,3484,,3679,,"ARIZONA
(34.865974, -111.763807)",
WEST VIRGINIA,2015,29,16,,74,,139,,1732,,2599,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.665511, -80.712638)",
NORTH CAROLINA,2015,29,775,,987,,2547,,36158,,29860,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.46622, -79.15925)",
MINNESOTA,2015,29,12,,339,,430,,8857,,10871,,,-,1,,6,,47,,55,,"MINNESOTA
(46.355649, -94.7942)",
HAWAII,2015,29,,-,126,,166,,3030,,3506,,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
SOUTH DAKOTA,2015,29,23,,73,,103,,1891,,2363,,,N,0,,0,,,N,,N,"SOUTH DAKOTA
(44.35313, -100.373529)",
C.N.M.I.,2015,29,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
MISSOURI,2015,29,159,,568,,636,,15383,,14981,,,-,0,,1,,1,,8,,"MISSOURI
(38.635791, -92.566299)",
OREGON,2015,29,309,,306,,402,,8880,,8500,,,-,0,,1,,6,,2,,"OREGON
(44.56745, -120.155029)",
INDIANA,2015,29,244,,546,,920,,14870,,15234,,,N,0,,0,,,N,,N,"INDIANA
(39.766913, -86.149956)",
IDAHO,2015,29,,-,100,,133,,2641,,2984,,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
MARYLAND,2015,29,,-,504,,936,,11999,,12957,,,-,0,,2,,4,,5,,"MARYLAND
(39.290583, -76.60926)",
WISCONSIN,2015,29,256,,464,,556,,12374,,12448,,,-,0,,2,,5,,5,,"WISCONSIN
(44.393191, -89.816366)",
MID. ATLANTIC,2015,29,1784,,3566,,4040,,99863,,95448,,,-,0,,0,,,-,,-,,
DIST. OF COL.,2015,29,,-,83,,336,,2235,,2939,,,-,0,,1,,,-,,-,DIST. OF COL.,
UTAH,2015,29,69,,156,,202,,4404,,4563,,,-,1,,3,,22,,25,,"UTAH
(39.360701, -111.587128)",
W.S. CENTRAL,2015,29,2719,,3699,,6323,,103456,,106272,,,-,0,,1,,3,,1,,,
KENTUCKY,2015,29,204,,317,,600,,7649,,8944,,,-,0,,0,,,-,,N,"KENTUCKY
(37.645973, -84.774968)",
RHODE ISLAND,2015,29,,-,87,,243,,2340,,2373,,,-,0,,0,,,-,2,,"RHODE ISLAND
(41.708281, -71.522466)",
VIRGIN ISL.,2015,29,,-,13,,29,,280,,434,,,-,0,,0,,,-,,-,VIRGIN ISL.,
NEW HAMPSHIRE,2015,29,,-,34,,110,,247,,1772,,,-,0,,1,,,-,2,,"NEW HAMPSHIRE
(43.655953, -71.500357)",
MASSACHUSETTS,2015,29,,-,448,,534,,11866,,10498,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
GEORGIA,2015,29,690,,1084,,1264,,31823,,27990,,,N,0,,0,,,N,,N,"GEORGIA
(32.839683, -83.627579)",
NEW ENGLAND,2015,29,139,,890,,1244,,24014,,24597,,,-,0,,1,,,-,4,,,
